GoodID,GoodCode,Inventory quantity,Product GID,Variant GID,Inventory Item ID
99449,APW2-1475020,0,gid://shopify/Product/8645617909959,gid://shopify/ProductVariant/46281400811719,gid://shopify/InventoryItem/48401838506183
99450,APW2-1486500,0,gid://shopify/Product/8645612929223,gid://shopify/ProductVariant/46281391866055,gid://shopify/InventoryItem/48401829560519
99475,CAM2-ADCD33-401,0,gid://shopify/Product/8710987186375,gid://shopify/ProductVariant/46576297345223,gid://shopify/InventoryItem/48702588616903
99541,SAN2-65320,0,gid://shopify/Product/8645629935815,gid://shopify/ProductVariant/46281423454407,gid://shopify/InventoryItem/48401861148871
99668,SIR2-FC99004005,0,gid://shopify/Product/8645635637447,gid://shopify/ProductVariant/46281435447495,gid://shopify/InventoryItem/48401873141959
99742,SIR2-49569055,0,gid://shopify/Product/8645635047623,gid://shopify/ProductVariant/46281433710791,gid://shopify/InventoryItem/48401871405255
99771,VTS2-0VT451,0,gid://shopify/Product/8645639209159,gid://shopify/ProductVariant/46281444294855,gid://shopify/InventoryItem/48401881989319
99772,VTS2-0VT017,0,gid://shopify/Product/8645638619335,gid://shopify/ProductVariant/46281443115207,gid://shopify/InventoryItem/48401880809671
113291,PIT2-P10429-M,0,gid://shopify/Product/8643880190151,gid://shopify/ProductVariant/46276223074503,gid://shopify/InventoryItem/48396603621575
113300,HAT2-041798400,0,gid://shopify/Product/8643119677639,gid://shopify/ProductVariant/46273061912775,gid://shopify/InventoryItem/48393426436295
113395,MID2-69490,0,gid://shopify/Product/8643829399751,gid://shopify/ProductVariant/46276148166855,gid://shopify/InventoryItem/48396528713927
113780,SIR2-66201000,0,gid://shopify/Product/8644107239623,gid://shopify/ProductVariant/46276750540999,gid://shopify/InventoryItem/48397133152455
114307,MID2-PS360G1BU001,0,gid://shopify/Product/8643831759047,gid://shopify/ProductVariant/46276151902407,gid://shopify/InventoryItem/48396532449479
114308,HOU2-32710023,0,gid://shopify/Product/8643743318215,gid://shopify/ProductVariant/46276029153479,gid://shopify/InventoryItem/48396407898311
114493,PIT2-BK133314,0,gid://shopify/Product/8643880059079,gid://shopify/ProductVariant/46276222910663,gid://shopify/InventoryItem/48396603457735
141486,SIR2-11003010,0,gid://shopify/Product/8644087218375,gid://shopify/ProductVariant/46276718395591,gid://shopify/InventoryItem/48397101007047
141622,HOU2-30700040,0,gid://shopify/Product/8643741417671,gid://shopify/ProductVariant/46276026040519,gid://shopify/InventoryItem/48396404785351
141623,HOU2-30800085,0,gid://shopify/Product/8643742007495,gid://shopify/ProductVariant/46276027187399,gid://shopify/InventoryItem/48396405932231
141692,NUO2-98005024,0,gid://shopify/Product/8643859448007,gid://shopify/ProductVariant/46276193091783,gid://shopify/InventoryItem/48396573638855
141693,NUO2-03000072,0,gid://shopify/Product/8644302995655,gid://shopify/ProductVariant/46277182587079,gid://shopify/InventoryItem/48397567885511
141694,NUO2-03000073,0,gid://shopify/Product/8644303028423,gid://shopify/ProductVariant/46277182619847,gid://shopify/InventoryItem/48397567918279
141695,RAN2-69000702,0,gid://shopify/Product/8644286709959,gid://shopify/ProductVariant/46277155422407,gid://shopify/InventoryItem/48397540065479
143361,SIR2-29561350,0,gid://shopify/Product/8644105208007,gid://shopify/ProductVariant/46276747821255,gid://shopify/InventoryItem/48397130432711
145126,HAT2-X021335200,0,gid://shopify/Product/8643127738567,gid://shopify/ProductVariant/46273072332999,gid://shopify/InventoryItem/48393436856519
145127,HAT2-X021335100,0,gid://shopify/Product/8643127705799,gid://shopify/ProductVariant/46273072300231,gid://shopify/InventoryItem/48393436823751
145226,COG2-717087,0,gid://shopify/Product/8643121479879,gid://shopify/ProductVariant/46273064304839,gid://shopify/InventoryItem/48393428828359
145437,CTX2-3422197B,0,gid://shopify/Product/8645559222471,gid://shopify/ProductVariant/46281273180359,gid://shopify/InventoryItem/48401710874823
145438,CTX2-8001296,0,gid://shopify/Product/8645559189703,gid://shopify/ProductVariant/46281273147591,gid://shopify/InventoryItem/48401710842055
145439,CTX2-8001295,0,gid://shopify/Product/8645559156935,gid://shopify/ProductVariant/46281273114823,gid://shopify/InventoryItem/48401710809287
145440,CTX2-3422198B,0,gid://shopify/Product/8645559255239,gid://shopify/ProductVariant/46281273213127,gid://shopify/InventoryItem/48401710907591
145446,CTX2-7610127,0,gid://shopify/Product/8645559419079,gid://shopify/ProductVariant/46281273376967,gid://shopify/InventoryItem/48401711071431
145447,CTX2-7610252,0,gid://shopify/Product/8645559582919,gid://shopify/ProductVariant/46281273573575,gid://shopify/InventoryItem/48401711268039
145455,CTX2-324503,0,gid://shopify/Product/8645559681223,gid://shopify/ProductVariant/46281273671879,gid://shopify/InventoryItem/48401711366343
145456,CTX2-325001,0,gid://shopify/Product/8645559353543,gid://shopify/ProductVariant/46281273311431,gid://shopify/InventoryItem/48401711005895
145457,CTX2-1455A8805,0,gid://shopify/Product/8645559648455,gid://shopify/ProductVariant/46281273639111,gid://shopify/InventoryItem/48401711333575
145458,CTX2-344101,0,gid://shopify/Product/8645559320775,gid://shopify/ProductVariant/46281273278663,gid://shopify/InventoryItem/48401710973127
145459,CTX2-2000346,0,gid://shopify/Product/8645559386311,gid://shopify/ProductVariant/46281273344199,gid://shopify/InventoryItem/48401711038663
145460,CTX2-18411,0,gid://shopify/Product/8645559615687,gid://shopify/ProductVariant/46281273606343,gid://shopify/InventoryItem/48401711300807
145461,CTX2-18412,0,gid://shopify/Product/8645559517383,gid://shopify/ProductVariant/46281273508039,gid://shopify/InventoryItem/48401711202503
145462,CTX2-18413,0,gid://shopify/Product/8645559550151,gid://shopify/ProductVariant/46281273540807,gid://shopify/InventoryItem/48401711235271
145463,CTX2-324502,0,gid://shopify/Product/8645954928839,gid://shopify/ProductVariant/46282516037831,gid://shopify/InventoryItem/48402961039559
145464,CTX2-220026,0,gid://shopify/Product/8645559484615,gid://shopify/ProductVariant/46281273475271,gid://shopify/InventoryItem/48401711169735
145753,MMT2-59154460,0,gid://shopify/Product/8643835199687,gid://shopify/ProductVariant/46276155343047,gid://shopify/InventoryItem/48396535890119
145792,LAC2-457340028,0,gid://shopify/Product/8643754819783,gid://shopify/ProductVariant/46276041244871,gid://shopify/InventoryItem/48396419989703
145909,ZAN2-PLAN40T060A,0,gid://shopify/Product/8644197941447,gid://shopify/ProductVariant/46276902453447,gid://shopify/InventoryItem/48397285064903
146158,FIR2-40100041,0,gid://shopify/Product/8645619286215,gid://shopify/ProductVariant/46281402187975,gid://shopify/InventoryItem/48401839882439
146159,FIR2-40700620,0,gid://shopify/Product/8645619384519,gid://shopify/ProductVariant/46281402286279,gid://shopify/InventoryItem/48401839980743
146160,FIR2-40100008,0,gid://shopify/Product/8645619187911,gid://shopify/ProductVariant/46281402089671,gid://shopify/InventoryItem/48401839784135
146161,FIR2-40100009,0,gid://shopify/Product/8645619220679,gid://shopify/ProductVariant/46281402122439,gid://shopify/InventoryItem/48401839816903
146162,FIR2-40100010,0,gid://shopify/Product/8645619253447,gid://shopify/ProductVariant/46281402155207,gid://shopify/InventoryItem/48401839849671
146163,FIR2-40400070,0,gid://shopify/Product/8645619318983,gid://shopify/ProductVariant/46281402220743,gid://shopify/InventoryItem/48401839915207
146164,CRO2-7–5016,0,gid://shopify/Product/8710987219143,gid://shopify/ProductVariant/46576297377991,gid://shopify/InventoryItem/48702588649671
146165,CRO2-455306,0,gid://shopify/Product/8645619122375,gid://shopify/ProductVariant/46281402024135,gid://shopify/InventoryItem/48401839718599
146166,CRO2-2618060,0,gid://shopify/Product/8645619089607,gid://shopify/ProductVariant/46281401991367,gid://shopify/InventoryItem/48401839685831
151321,GLO2-X40068-6,0,gid://shopify/Product/8643730243783,gid://shopify/ProductVariant/46276006609095,gid://shopify/InventoryItem/48396385353927
151702,MID2-759144,0,gid://shopify/Product/8643831005383,gid://shopify/ProductVariant/46276149772487,gid://shopify/InventoryItem/48396530319559
151727,KIT2-240026,0,gid://shopify/Product/8644693295303,gid://shopify/ProductVariant/46277876711623,gid://shopify/InventoryItem/48398266990791
151740,FIR2-40700600,0,gid://shopify/Product/8643166109895,gid://shopify/ProductVariant/46273127088327,gid://shopify/InventoryItem/48393491710151
155093,KIT2-K5THSBP,0,gid://shopify/Product/8644693524679,gid://shopify/ProductVariant/46277876940999,gid://shopify/InventoryItem/48398267220167
155463,ROB2-MS0388,0,gid://shopify/Product/8643924820167,gid://shopify/ProductVariant/46276303913159,gid://shopify/InventoryItem/48396684460231
155482,ROB2-SS2883,0,gid://shopify/Product/8643931472071,gid://shopify/ProductVariant/46276314169543,gid://shopify/InventoryItem/48396694716615
155483,ROB2-SS2887,0,gid://shopify/Product/8643931668679,gid://shopify/ProductVariant/46276314366151,gid://shopify/InventoryItem/48396694913223
155484,ROB2-SS2903,0,gid://shopify/Product/8643931701447,gid://shopify/ProductVariant/46276314398919,gid://shopify/InventoryItem/48396694945991
155485,ROB2-SS2905,0,gid://shopify/Product/8643931865287,gid://shopify/ProductVariant/46276314529991,gid://shopify/InventoryItem/48396695077063
155486,ROB2-SS2906,0,gid://shopify/Product/8643931898055,gid://shopify/ProductVariant/46276314595527,gid://shopify/InventoryItem/48396695142599
155487,ROB2-SS2907,0,gid://shopify/Product/8643931996359,gid://shopify/ProductVariant/46276314661063,gid://shopify/InventoryItem/48396695208135
155488,ROB2-SS2908,0,gid://shopify/Product/8643932094663,gid://shopify/ProductVariant/46276314792135,gid://shopify/InventoryItem/48396695306439
155489,ROB2-SS2909,0,gid://shopify/Product/8643932160199,gid://shopify/ProductVariant/46276314857671,gid://shopify/InventoryItem/48396695371975
155494,ROB2-SS2880,0,gid://shopify/Product/8643931439303,gid://shopify/ProductVariant/46276313841863,gid://shopify/InventoryItem/48396694388935
155495,ROB2-SS2879,0,gid://shopify/Product/8643931373767,gid://shopify/ProductVariant/46276313776327,gid://shopify/InventoryItem/48396694323399
155497,ROB2-SS2885,0,gid://shopify/Product/8643931603143,gid://shopify/ProductVariant/46276314300615,gid://shopify/InventoryItem/48396694847687
155498,ROB2-SS2884,0,gid://shopify/Product/8643931570375,gid://shopify/ProductVariant/46276314267847,gid://shopify/InventoryItem/48396694814919
155500,ROB2-SS2755,0,gid://shopify/Product/8643931242695,gid://shopify/ProductVariant/46276313350343,gid://shopify/InventoryItem/48396693897415
155501,ROB2-SS2910,0,gid://shopify/Product/8643932225735,gid://shopify/ProductVariant/46276314890439,gid://shopify/InventoryItem/48396695437511
162777,CAM2-730SR-131,0,gid://shopify/Product/8710987251911,gid://shopify/ProductVariant/46576297410759,gid://shopify/InventoryItem/48702588682439
163620,MID2-47862,0,gid://shopify/Product/8643823599815,gid://shopify/ProductVariant/46276141744327,gid://shopify/InventoryItem/48396522291399
163621,MID2-28021-0047,0,gid://shopify/Product/8643818717383,gid://shopify/ProductVariant/46276136534215,gid://shopify/InventoryItem/48396517081287
163624,MID2-28021-0061,0,gid://shopify/Product/8643818782919,gid://shopify/ProductVariant/46276136632519,gid://shopify/InventoryItem/48396517179591
163632,MID2-50990,0,gid://shopify/Product/8643824943303,gid://shopify/ProductVariant/46276143218887,gid://shopify/InventoryItem/48396523765959
163646,MID2-55566,0,gid://shopify/Product/8643825795271,gid://shopify/ProductVariant/46276144431303,gid://shopify/InventoryItem/48396524978375
163694,CTX2-ACSKDSTRAP,0,gid://shopify/Product/8643133800647,gid://shopify/ProductVariant/46273084817607,gid://shopify/InventoryItem/48393449341127
163696,CTX2-340933,0,gid://shopify/Product/8645559451847,gid://shopify/ProductVariant/46281273409735,gid://shopify/InventoryItem/48401711104199
163881,PIT2-001,0,gid://shopify/Product/8643876683975,gid://shopify/ProductVariant/46276217307335,gid://shopify/InventoryItem/48396597854407
163920,CAM2-S09006,0,gid://shopify/Product/8710987284679,gid://shopify/ProductVariant/46576297443527,gid://shopify/InventoryItem/48702588715207
163921,CAM2-S09007,0,gid://shopify/Product/8710987317447,gid://shopify/ProductVariant/46576297476295,gid://shopify/InventoryItem/48702588747975
163922,CAM2-S09008,0,gid://shopify/Product/8710987350215,gid://shopify/ProductVariant/46576297509063,gid://shopify/InventoryItem/48702588780743
164001,MMT2-R9900585,0,gid://shopify/Product/8643836149959,gid://shopify/ProductVariant/46276156293319,gid://shopify/InventoryItem/48396536840391
164002,EDL2-A1047,0,gid://shopify/Product/8643139174599,gid://shopify/ProductVariant/46273093763271,gid://shopify/InventoryItem/48393458286791
164003,GLO2-L201-400-415-24,0,gid://shopify/Product/8643728113863,gid://shopify/ProductVariant/46276004446407,gid://shopify/InventoryItem/48396383191239
164004,PMF2-5M010501,0,gid://shopify/Product/8643888218311,gid://shopify/ProductVariant/46276240244935,gid://shopify/InventoryItem/48396620792007
164124,MMT2-59174522,0,gid://shopify/Product/8643835363527,gid://shopify/ProductVariant/46276155506887,gid://shopify/InventoryItem/48396536053959
164286,ZAN2-SUPP0298,0,gid://shopify/Product/8644198924487,gid://shopify/ProductVariant/46276903436487,gid://shopify/InventoryItem/48397286047943
164312,SIR2-AMA008,0,gid://shopify/Product/8644107501767,gid://shopify/ProductVariant/46276750835911,gid://shopify/InventoryItem/48397133447367
164316,SIR2-AMA026,0,gid://shopify/Product/8644107534535,gid://shopify/ProductVariant/46276750868679,gid://shopify/InventoryItem/48397133480135
164320,SIR2-AMA038,0,gid://shopify/Product/8644107600071,gid://shopify/ProductVariant/46276750934215,gid://shopify/InventoryItem/48397133545671
164324,SIR2-AMA058,0,gid://shopify/Product/8644107632839,gid://shopify/ProductVariant/46276750966983,gid://shopify/InventoryItem/48397133578439
164325,SIR2-AMA064,0,gid://shopify/Product/8644107698375,gid://shopify/ProductVariant/46276751032519,gid://shopify/InventoryItem/48397133643975
164425,SIR2-AMA080,0,gid://shopify/Product/8644107763911,gid://shopify/ProductVariant/46276751098055,gid://shopify/InventoryItem/48397133709511
164450,SIR2-19410533,0,gid://shopify/Product/8645634588871,gid://shopify/ProductVariant/46281432662215,gid://shopify/InventoryItem/48401870356679
164662,COG2-111984,0,gid://shopify/Product/8645953716423,gid://shopify/ProductVariant/46282514759879,gid://shopify/InventoryItem/48402959761607
164668,RTN2-6004.1012,0,gid://shopify/Product/8644072734919,gid://shopify/ProductVariant/46276661903559,gid://shopify/InventoryItem/48397044252871
164669,RTN2-60.70.400,0,gid://shopify/Product/8644072702151,gid://shopify/ProductVariant/46276661870791,gid://shopify/InventoryItem/48397044220103
164923,EDL2-A274,0,gid://shopify/Product/8643139305671,gid://shopify/ProductVariant/46273093894343,gid://shopify/InventoryItem/48393458417863
164933,EDL2-A1050,0,gid://shopify/Product/8643139207367,gid://shopify/ProductVariant/46273093796039,gid://shopify/InventoryItem/48393458319559
165041,MID2-69649,0,gid://shopify/Product/8643829727431,gid://shopify/ProductVariant/46276148494535,gid://shopify/InventoryItem/48396529041607
165058,HAT2-02.13.340.00,0,gid://shopify/Product/8644464279751,gid://shopify/ProductVariant/46277449351367,gid://shopify/InventoryItem/48397836615879
165103,LAC2-2211-116-078,0,gid://shopify/Product/8643752132807,gid://shopify/ProductVariant/46276038328519,gid://shopify/InventoryItem/48396417073351
166437,SIR2-19532584,0,gid://shopify/Product/8644096852167,gid://shopify/ProductVariant/46276736090311,gid://shopify/InventoryItem/48397118701767
166447,SIR2-19538064,0,gid://shopify/Product/8644097573063,gid://shopify/ProductVariant/46276738023623,gid://shopify/InventoryItem/48397120635079
167090,RAN2-10705364,0,gid://shopify/Product/8644292509895,gid://shopify/ProductVariant/46277165777095,gid://shopify/InventoryItem/48397550715079
167091,RAN2-10705387,0,gid://shopify/Product/8644292870343,gid://shopify/ProductVariant/46277166137543,gid://shopify/InventoryItem/48397551075527
167258,HAM2-990167300,0,gid://shopify/Product/8643089891527,gid://shopify/ProductVariant/46273019183303,gid://shopify/InventoryItem/48393383706823
168395,MMT2-12002625,0,gid://shopify/Product/8710987382983,gid://shopify/ProductVariant/46576297541831,gid://shopify/InventoryItem/48702588813511
169014,EDL2-KT1200,0,gid://shopify/Product/8710987415751,gid://shopify/ProductVariant/46576297574599,gid://shopify/InventoryItem/48702588846279
169015,PMF2-5M010505,0,gid://shopify/Product/8645671026887,gid://shopify/ProductVariant/46281516122311,gid://shopify/InventoryItem/48401953816775
170033,CAS2-969022000,0,gid://shopify/Product/8710987448519,gid://shopify/ProductVariant/46576297607367,gid://shopify/InventoryItem/48702588879047
172106,PIT2-B2004201-C,0,gid://shopify/Product/8643878650055,gid://shopify/ProductVariant/46276221010119,gid://shopify/InventoryItem/48396601557191
172107,PIT2-60130701,0,gid://shopify/Product/8643877667015,gid://shopify/ProductVariant/46276218716359,gid://shopify/InventoryItem/48396599263431
